files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.64  T=1.23 s (9.8 files/s, 3815.3 lines/s)"
2,CSS,155,10,926
1,Perl,276,368,806
4,Javascript,173,66,759
1,Bourne Shell,201,66,702
4,HTML,34,0,151
