files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.64  T=3.93 s (20.9 files/s, 11648.9 lines/s)"
39,HTML,8085,15,18004
26,CoffeeScript,2064,5019,5395
4,JSON,0,0,5018
10,Javascript,222,90,1008
2,CSS,135,93,556
1,YAML,6,10,17
