files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.64  T=2.91 s (24.7 files/s, 3082.9 lines/s)"
34,Python,1282,1129,3436
7,CSS,84,90,1738
12,Javascript,74,101,464
13,HTML,49,20,385
4,YAML,6,0,96
1,XML,0,0,20
1,Mustache,0,0,4
